"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"p_0001";"v_283";"v_1";"v_321";"v_322";"v_323";"v_324";"v_325";"v_326";"v_327";"v_328";"v_329";"v_330";"v_169";"v_285";"v_282";"v_10";"v_11";"v_286";"v_19";"v_20";"v_21";"v_22";"v_23";"v_24";"v_25";"v_26";"v_27";"v_28";"v_29";"v_30";"v_31";"v_32";"v_33";"v_34";"v_35";"v_292";"v_293";"v_49";"v_50";"v_54";"v_331";"v_297";"v_298";"v_316";"v_317";"v_318";"v_319";"v_55";"v_56";"v_287";"v_296";"v_306";"v_307";"v_313";"v_314";"v_104";"v_105";"v_106";"v_107";"v_108";"v_109";"v_205";"v_206";"v_207";"v_208";"v_209";"v_210";"v_228";"v_229";"v_230";"v_231";"v_232";"v_126";"v_85";"v_86";"v_87";"v_88";"v_234";"v_233";"v_100";"v_99";"v_101";"v_120";"v_121";"v_122";"v_284";"v_239";"v_240";"v_238";"v_132";"v_133";"v_134";"v_135";"v_136";"v_137";"v_247";"v_248";"v_249";"v_250";"v_251";"v_252";"v_144";"v_145";"v_146";"v_147";"v_148";"v_149";"v_150";"v_151";"v_152";"v_153";"v_154";"v_265";"v_157";"v_266";"v_164";"v_267";"v_165";"v_268";"v_166";"v_269";"v_167";"v_270";"v_168";"v_288";"v_333";"v_334";"v_272";"v_273";"v_186";"v_187";"v_188";"v_190";"v_191";"v_271";"v_193";"v_195";"v_196";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6028401";"rts6028402";"rts6028403";"rts6028404";"rts6028405";"rts6028407";"rts6028408";"rts6028410";"rts6028411";"rts6028412";"rts6028413";"rts6028414";"rts6028415";"rts6028416";"rts6028417";"rts6028419";"rts6028420";"rts6028421";"rts6028422";"rts6028423";"rts6028424";"rts6028425";"rts6028426";"rts6028427";"rts6028428";"rts6028429";"rts6028430";"rts6028431";"rts6028432";"rts6028434"
"2337";"0";"0";"31";"6028435";"-77";"445";"C24E8DF5-1087-467A-B817-ECEDA1F05804";"3";"nichts";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"37";"2";"1";"1";"1";"3";"3";"3";"2";"2";"2";"3";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"0";"0";"0";"1";"3";"0";"3";"1";"1";"1";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"1";"2";"1";"1";"7";"-99";"1";"-99";"24";"rentner";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028420,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"9292b409577016878506e5cf89c2c656";"3";"0";"1634644210";"2021-10-19 11:50:10";"2021-10-19 11:57:35";"0000-00-00 00:00:00";"4";"11";"78";"105";"114";"0";"130";"139";"161";"177";"188";"194";"213";"227";"232";"248";"289";"302";"311";"325";"328";"339";"346";"353";"358";"368";"378";"388";"441";"445"
"2339";"0";"0";"31";"6028435";"-77";"630";"AF010F79-90AE-4133-A52D-45283C7EC9B8";"3";"Bitcoin";"1";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"42";"2";"1";"1";"2";"3";"3";"1";"1";"1";"1";"1";"3";"0";"3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"4";"6";"0";"1";"0";"2";"2";"2";"3";"6";"7";"7";"3";"2";"1";"1";"2";"2";"5";"2";"5";"1";"5";"2";"2";"2";"2";"2";"1";"-77";"5";"6";"1";"0";"0";"0";"1";"1";"0";"2";"2";"2";"4";"4";"5";"6";"5";"4";"5";"5";"5";"5";"6";"5";"7";"5";"2";"4";"7";"7";"6";"6";"1";"7";"-99";"4";"-99";"7";"-99";"7";"-99";"7";"-99";"7";"-99";"4";"2";"2";"1";"1";"7";"-99";"3";"-99";"21";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"1";"0";"-77";"-77";"869324813a6932242043784d2a45290c";"3";"0";"1634644236";"2021-10-19 11:50:36";"2021-10-19 12:01:06";"0000-00-00 00:00:00";"7";"27";"85";"117";"139";"0";"164";"173";"201";"219";"242";"258";"285";"308";"318";"362";"382";"404";"422";"457";"462";"498";"515";"525";"537";"559";"572";"586";"624";"630"
"2340";"0";"0";"31";"6028435";"-77";"844";"573FDF2F-7A2F-4CCA-AEB1-98CA7E2A4F56";"3";"Ineinander verknüpfte Technolo";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"45";"2";"1";"3";"1";"2";"2";"3";"1";"3";"1";"1";"2";"2";"2";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"4";"5";"1";"0";"0";"2";"5";"5";"5";"2";"5";"6";"3";"4";"2";"4";"6";"2";"5";"5";"4";"3";"2";"2";"2";"2";"2";"2";"1";"-77";"5";"2";"1";"0";"0";"0";"1";"1";"0";"2";"4";"4";"5";"4";"4";"6";"4";"4";"5";"4";"3";"4";"5";"4";"5";"5";"5";"5";"4";"5";"5";"4";"1";"5";"Eigener Code ,den ich verändern kann und muss ,Sicherheitsupdait";"2";"Ich will das ganze Auti";"6";"Für meine Gesundheit bin ich offen.";"5";"Versicherungen generell";"2";"Brauche ich nicht";"7";"Ist einfach anonym zu bleiben ";"4";"6";"2";"1";"3";"5";"-99";"1";"-99";"22";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A505FN/A505FNXXS9CUI3) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"832d3e076963bb5cf2210090b0d5b644";"3";"0";"1634644304";"2021-10-19 11:51:44";"2021-10-19 12:05:48";"0000-00-00 00:00:00";"5";"17";"125";"166";"180";"0";"196";"206";"246";"271";"303";"319";"363";"388";"399";"420";"466";"496";"513";"550";"554";"631";"655";"688";"719";"740";"768";"784";"837";"844"
"2342";"0";"0";"31";"6028435";"-77";"1525";"CBDB74C5-B293-4CAD-B85C-FB8C24491745";"3";"Bitcoin";"1";"1";"2";"1";"2";"1";"1";"2";"1";"2";"1";"45";"1";"1";"3";"5";"1";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"0";"0";"0";"0";"0";"0";"1";"4";"4";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"5";"1";"0";"0";"1";"2";"7";"7";"5";"3";"7";"6";"4";"4";"5";"4";"7";"2";"6";"1";"7";"4";"3";"2";"1";"1";"1";"1";"1";"-77";"6";"6";"7";"0";"0";"0";"1";"1";"0";"2";"6";"6";"6";"6";"5";"6";"6";"7";"7";"7";"6";"7";"7";"6";"7";"7";"1";"1";"1";"7";"7";"7";"1";"7";"-99";"7";"-99";"6";"-99";"6";"-99";"6";"-99";"7";"-99";"10";"6";"1";"1";"1";"7";"-99";"3";"-99";"16";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 11; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36 OPR/64.1.3282.59829";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"716993da3f1dec95302dbe45ff3ad09f";"3";"0";"1634644402";"2021-10-19 11:53:22";"2021-10-19 12:18:47";"0000-00-00 00:00:00";"9";"37";"240";"293";"340";"0";"450";"468";"553";"623";"671";"700";"749";"815";"850";"899";"957";"1004";"1049";"1125";"1138";"1194";"1256";"1284";"1321";"1353";"1382";"1432";"1513";"1525"
"2343";"0";"0";"31";"6028435";"-77";"778";"383A8D6C-FA9D-4FF5-8626-643533F760A4";"3";"weiß nicht";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"32";"2";"1";"1";"1";"3";"3";"3";"3";"3";"2";"3";"3";"3";"3";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"1";"4";"4";"4";"3";"3";"3";"6";"1";"1";"1";"2";"2";"3";"4";"6";"4";"5";"2";"2";"2";"2";"2";"1";"-77";"4";"4";"4";"0";"0";"0";"1";"1";"0";"2";"2";"1";"4";"4";"3";"6";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"4";"2";"2";"5";"2";"-99";"2";"-99";"2";"-99";"1";"-99";"2";"-99";"4";"-99";"3";"3";"2";"1";"4";"7";"-99";"3";"-99";"8";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 Edg/94.0.992.37";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"7a854efd5e87fab46823a3d99f74f417";"3";"0";"1634644453";"2021-10-19 11:54:13";"2021-10-19 12:07:11";"0000-00-00 00:00:00";"3";"22";"81";"107";"120";"0";"134";"138";"171";"200";"220";"374";"402";"429";"438";"488";"517";"544";"562";"596";"601";"627";"644";"663";"677";"698";"713";"732";"771";"778"
"2345";"0";"0";"31";"6028435";"-77";"746";"9477BD0F-B559-4853-906A-2CB7884D79CF";"3";"nichts";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"46";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"1";"1";"1";"3";"1";"3";"7";"1";"1";"1";"1";"2";"5";"1";"5";"6";"5";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"0";"0";"0";"1";"3";"0";"3";"1";"1";"1";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"6";"6";"7";"1";"1";"1";"1";"1";"nichts";"1";"gar nicht";"1";"nirgends";"1";"für keinen";"1";"nirgends";"1";"nichts";"1";"1";"2";"1";"1";"7";"-99";"1";"-99";"6";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028403,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"984b2e64345d0b5ea20143a7053b5c5a";"3";"0";"1634644568";"2021-10-19 11:56:08";"2021-10-19 12:08:34";"0000-00-00 00:00:00";"7";"14";"111";"139";"158";"0";"174";"180";"225";"254";"290";"309";"334";"369";"383";"389";"421";"446";"461";"499";"503";"547";"564";"583";"619";"643";"666";"683";"738";"746"
"2346";"0";"0";"31";"6028435";"-77";"1009";"269D0C87-A817-4D9A-9845-E21F8B32E077";"3";"Kenn ich nicht ";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"27";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"2";"0";"1";"0";"2";"5";"5";"4";"5";"4";"4";"3";"2";"2";"3";"4";"2";"1";"4";"5";"5";"5";"2";"2";"2";"2";"2";"2";"2";"2";"6";"1";"0";"0";"0";"1";"1";"0";"1";"2";"2";"3";"3";"3";"6";"4";"5";"4";"4";"4";"5";"4";"4";"4";"3";"4";"5";"5";"3";"2";"2";"5";"3";"-99";"3";"-99";"4";"-99";"3";"-99";"1";"-99";"4";"-99";"2";"3";"2";"1";"3";"7";"-99";"1";"-99";"18";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 10; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.166 Mobile Safari/537.36 OPR/65.1.3381.61266";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"ea85a7d31794f0dd69ddf450fa969d7a";"3";"0";"1634644639";"2021-10-19 11:57:19";"2021-10-19 12:14:08";"0000-00-00 00:00:00";"4";"16";"98";"132";"156";"0";"179";"188";"238";"299";"345";"366";"415";"475";"488";"543";"615";"653";"694";"747";"753";"818";"839";"857";"889";"902";"924";"947";"1002";"1009"
"2348";"0";"0";"31";"6028435";"-77";"1241";"48FFB99E-6F7E-4F63-8D35-CF6B94A70285";"3";"Unterbrechung";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"32";"2";"1";"1";"1";"2";"2";"3";"2";"1";"3";"3";"3";"3";"3";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"1";"3";"4";"4";"4";"2";"3";"4";"2";"1";"1";"5";"2";"5";"7";"7";"7";"5";"2";"2";"2";"2";"2";"1";"-77";"2";"5";"1";"0";"0";"0";"1";"1";"0";"2";"1";"1";"2";"2";"3";"6";"3";"2";"4";"5";"5";"5";"6";"3";"4";"4";"5";"6";"7";"3";"3";"2";"5";"1";"Nichts";"1";"-99";"2";"-99";"2";"-99";"4";"-99";"4";"-99";"3";"4";"2";"1";"1";"2";"-99";"8";"-99";"3";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"48aefd3c3f3100321289311cbb9d70d0";"3";"0";"1634644665";"2021-10-19 11:57:45";"2021-10-19 12:18:26";"0000-00-00 00:00:00";"8";"25";"157";"207";"229";"0";"251";"267";"352";"399";"444";"465";"551";"607";"627";"699";"732";"779";"823";"876";"882";"942";"965";"1024";"1038";"1071";"1094";"1122";"1230";"1241"
"2349";"0";"0";"31";"6028435";"-77";"1461";"8D4F81FF-D386-4836-8202-738A18FFF010";"3";"Energie ";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"47";"2";"1";"1";"1";"1";"3";"3";"1";"1";"3";"1";"1";"3";"3";"2";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"5";"0";"1";"0";"2";"4";"4";"4";"4";"5";"4";"2";"5";"2";"4";"6";"2";"6";"4";"7";"2";"4";"2";"2";"2";"2";"2";"2";"2";"3";"3";"1";"0";"0";"0";"1";"1";"0";"2";"4";"4";"4";"4";"4";"6";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"5";"Nichts";"5";"Momentan keine Idee";"4";"-99";"4";"-99";"4";"-99";"4";"-99";"4";"2";"2";"1";"5";"4";"-99";"1";"-99";"24";"Rentner";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028432,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"e7f4c93795e20dc0b0d0dc9780a32c29";"3";"0";"1634644733";"2021-10-19 11:58:53";"2021-10-19 12:23:14";"0000-00-00 00:00:00";"20";"26";"174";"292";"325";"0";"355";"363";"425";"540";"635";"666";"752";"824";"853";"906";"992";"1032";"1071";"1156";"1163";"1214";"1248";"1271";"1281";"1294";"1307";"1348";"1447";"1461"
"2350";"0";"0";"31";"6028435";"-77";"1352";"A620D12E-314C-486D-8814-EAB083B248AC";"3";"Bitcoin";"1";"1";"2";"1";"1";"1";"1";"2";"2";"1";"1";"33";"1";"2";"4";"6";"1";"3";"3";"2";"1";"1";"1";"3";"2";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"5";"4";"1";"-77";"13";"2";"1";"0";"0";"0";"2";"1";"5";"6";"-77";"-77";"-77";"1";"3";"4";"3";"2";"5";"4";"4";"4";"4";"5";"4";"2";"6";"5";"3";"3";"3";"2";"1";"1";"2";"2";"1";"-77";"5";"3";"2";"0";"0";"0";"1";"1";"0";"2";"5";"5";"6";"6";"5";"6";"5";"6";"5";"4";"4";"5";"4";"4";"4";"5";"3";"3";"3";"5";"5";"5";"5";"5";"-99";"5";"Auto,";"5";"-99";"5";"-99";"5";"-99";"5";"-99";"8";"6";"1";"1";"4";"5";"-99";"5";"-99";"4";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"fcf90b96598760ba626ede0af4862bc2";"3";"0";"1634644817";"2021-10-19 12:00:17";"2021-10-19 12:22:49";"0000-00-00 00:00:00";"3";"12";"79";"276";"295";"310";"740";"0";"771";"785";"801";"818";"848";"878";"894";"931";"1021";"1038";"1058";"1091";"1093";"1123";"1153";"1176";"1192";"1207";"1289";"1309";"1344";"1352"
"2351";"0";"0";"31";"6028435";"-77";"1041";"8F807E50-AA37-4B3B-9C69-838452465A4F";"3";"nichts";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"59";"2";"1";"1";"1";"3";"3";"2";"1";"1";"3";"2";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"2";"0";"1";"0";"2";"5";"6";"4";"2";"5";"4";"4";"1";"1";"1";"1";"2";"3";"6";"6";"6";"7";"2";"2";"2";"2";"2";"2";"1";"1";"7";"1";"0";"0";"0";"1";"3";"0";"3";"1";"1";"1";"1";"1";"6";"2";"2";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"7";"5";"5";"5";"3";"4";"Grudbucheintragung";"2";"nie";"6";"im Krankenhaus";"7";"Autoversicherung";"1";"nie";"6";"weiß nicht";"5";"3";"2";"1";"2";"7";"-99";"1";"-99";"24";"Autohaus";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"6";"6,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028432,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"4f197ca1f3f33e41effef3411f20f43a";"3";"0";"1634645210";"2021-10-19 12:06:50";"2021-10-19 12:24:11";"0000-00-00 00:00:00";"8";"23";"116";"172";"192";"0";"215";"224";"280";"309";"341";"357";"387";"441";"452";"470";"495";"515";"571";"611";"621";"702";"733";"769";"829";"856";"900";"926";"1033";"1041"
"2352";"0";"0";"31";"6028435";"-77";"922";"5B345107-C419-4F25-B9E2-2D005E7477E3";"3";"K. A. ";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"39";"2";"2";"2";"3";"2";"3";"3";"2";"1";"2";"3";"3";"2";"3";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"3";"3";"0";"1";"0";"1";"3";"4";"4";"4";"4";"3";"3";"4";"4";"3";"3";"2";"4";"4";"4";"4";"4";"2";"2";"2";"2";"2";"1";"-77";"3";"5";"3";"0";"0";"0";"1";"3";"0";"3";"4";"4";"4";"4";"4";"6";"3";"3";"3";"3";"3";"3";"3";"3";"4";"3";"4";"3";"5";"3";"4";"4";"4";"4";"-99";"4";"-99";"4";"-99";"4";"-99";"4";"-99";"4";"-99";"4";"4";"2";"1";"1";"2";"-99";"1";"-99";"24";"Rentner";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Android 9; Mobile; rv:93.0) Gecko/93.0 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"1337cbb2a5707a2b531f10575ca698bf";"3";"0";"1634645303";"2021-10-19 12:08:23";"2021-10-19 12:23:45";"0000-00-00 00:00:00";"12";"26";"142";"200";"227";"0";"251";"264";"314";"354";"376";"405";"450";"474";"494";"517";"577";"611";"642";"697";"711";"744";"755";"766";"782";"797";"807";"835";"911";"922"
